Timestep	J_x	J_y	J_z	Jconv_x	Jconv_y	Jconv_z	Jcond_x	Jcond_y	Jcond_z
578	68.97385423	-8.61293E-06	-2.07516E-05	53.80256291	-8.4885E-06	-1.95474E-05	15.17129133	-1.24425E-07	-1.20418E-06
579	67.83208552	-1.81461E-05	-2.1619E-05	53.46213457	-1.90487E-05	-1.98222E-05	14.36995096	9.02638E-07	-1.79677E-06
580	66.42334956	-6.48058E-06	5.12926E-05	53.00575327	-5.95513E-06	4.40845E-05	13.41759629	-5.25451E-07	7.20816E-06
581	64.78632625	-8.353E-05	6.74111E-06	52.44070168	-8.53929E-05	-8.24479E-07	12.34562457	1.86293E-06	7.56559E-06
582	62.96316986	-9.21888E-06	6.9381E-08	51.77673241	-8.49431E-06	-1.47381E-06	11.18643745	-7.24566E-07	1.5432E-06
583	61.00147333	6.8987E-06	-8.5359E-07	51.02930586	2.1446E-06	3.87005E-06	9.972167467	4.75411E-06	-4.72364E-06
584	58.94437854	5.37874E-05	-6.57411E-05	50.21103204	4.79297E-05	-6.33035E-05	8.733346508	5.85767E-06	-2.43754E-06
585	56.83870415	2.42697E-05	4.70159E-05	49.33997482	2.55599E-05	4.09245E-05	7.498729332	-1.29022E-06	6.09139E-06
586	54.72962583	-6.4719E-06	-4.94342E-05	48.43535145	-9.99E-06	-4.76244E-05	6.294274374	3.5181E-06	-1.80976E-06
587	52.6593913	-1.30769E-05	-4.26487E-05	47.51731422	-7.75228E-06	-4.72001E-05	5.142077082	-5.32457E-06	4.55136E-06
588	50.66866323	-2.5334E-06	5.10413E-05	46.60821481	-2.83038E-06	4.95353E-05	4.060448419	2.96978E-07	1.50601E-06
589	48.79363252	8.06539E-05	-2.14171E-06	45.73087271	8.83347E-05	2.64573E-06	3.062759809	-7.68078E-06	-4.78744E-06
590	47.06871481	1.06578E-05	2.14626E-06	44.91067383	1.18352E-05	-1.20776E-06	2.158040983	-1.17747E-06	3.35402E-06
591	45.52136702	-7.68888E-06	-1.49602E-06	44.17069798	-7.09221E-06	-1.93213E-06	1.35066904	-5.96671E-07	4.36107E-07
592	44.17655218	-1.56539E-05	5.3064E-06	43.53617219	-1.88676E-05	1.69392E-05	0.640379999	3.21366E-06	-1.16328E-05
593	43.05425828	3.41173E-05	2.46893E-05	43.03106849	4.84629E-05	2.66951E-05	0.023189792	-1.43456E-05	-2.00584E-06
594	42.17070618	-1.65562E-05	-5.07054E-05	42.67905841	-1.27916E-05	-5.5068E-05	-0.50835223	-3.76456E-06	4.36253E-06
595	41.53697576	-6.74146E-06	-2.01294E-05	42.50088479	-6.03033E-06	-1.70891E-05	-0.963909027	-7.11125E-07	-3.04035E-06
596	41.16318689	-4.87763E-05	1.78729E-05	42.5180407	-4.60512E-05	1.79306E-05	-1.354853814	-2.7251E-06	-5.7713E-08
597	41.05278633	-4.04336E-06	-2.09556E-05	42.74580942	-4.06237E-06	-1.78377E-05	-1.693023093	1.90123E-08	-3.11787E-06
598	41.20971093	1.67901E-05	1.82506E-06	43.19979529	1.85192E-05	2.98211E-06	-1.99008436	-1.72919E-06	-1.15705E-06
599	41.63533391	-2.82114E-05	5.90661E-06	43.89155814	-2.90782E-05	-2.21243E-06	-2.256224235	8.66835E-07	8.11904E-06
600	42.32948667	1.41922E-05	-4.52586E-07	44.82895372	1.14488E-05	-6.43595E-07	-2.499467052	2.7434E-06	1.91009E-07
601	43.29130359	2.97997E-05	6.00335E-05	46.01646601	3.02865E-05	6.45456E-05	-2.725162411	-4.86757E-07	-4.5121E-06
602	44.51946232	8.35881E-05	-7.98988E-05	47.45505176	8.70084E-05	-8.23506E-05	-2.935589432	-3.42033E-06	2.45186E-06
603	46.01312321	-7.02061E-06	-9.53073E-06	49.1424274	-3.62426E-06	-8.38142E-06	-3.129304185	-3.39635E-06	-1.14931E-06
604	47.77091046	5.35859E-05	4.14044E-06	51.07269008	6.09086E-05	1.25992E-05	-3.301779625	-7.3227E-06	-8.45875E-06
605	49.79162962	-2.40085E-06	5.84069E-06	53.23686365	-1.1318E-06	5.50096E-06	-3.445234025	-1.26905E-06	3.39732E-07
606	52.07377064	-1.91507E-05	2.38002E-05	55.62308984	-1.73857E-05	2.436E-05	-3.549319203	-1.76498E-06	-5.59797E-07
607	54.61468922	-1.17513E-06	2.07075E-06	58.21646617	3.62281E-06	4.78375E-06	-3.601776952	-4.79794E-06	-2.71301E-06
608	57.41216174	-1.38442E-05	1.70949E-06	61.00125757	-9.04065E-06	-3.79892E-08	-3.589095833	-4.80355E-06	1.74748E-06
609	60.46143807	-3.63817E-05	-3.21149E-05	63.95926448	-4.06035E-05	-3.87087E-05	-3.497826411	4.22178E-06	6.59376E-06
610	63.75640149	2.2363E-05	-1.74017E-05	67.07110545	2.63574E-05	-1.33937E-05	-3.314703964	-3.99443E-06	-4.00797E-06
611	67.28673997	7.12113E-05	5.0098E-05	70.3154626	7.93369E-05	4.56941E-05	-3.028722621	-8.12552E-06	4.40392E-06
612	71.04061505	2.66417E-06	-1.92236E-06	73.67142491	3.41512E-06	-1.30841E-07	-2.630809851	-7.50953E-07	-1.79151E-06
613	75.00255335	-3.20804E-07	-6.37515E-06	77.11778458	-4.52339E-06	-6.81255E-06	-2.115231225	4.20258E-06	4.37404E-07
614	79.15186244	-1.63138E-05	-4.0447E-05	80.63202971	-1.30463E-05	-3.3785E-05	-1.48016727	-3.26748E-06	-6.66199E-06
615	83.46506449	1.99389E-05	1.70073E-05	84.19297976	1.44208E-05	1.13068E-05	-0.727915266	5.51814E-06	5.7005E-06
616	87.91397396	4.91276E-05	-1.02958E-05	87.77873273	5.43957E-05	-1.03235E-05	0.135241228	-5.26804E-06	2.76842E-08
617	92.46695696	-1.80785E-06	-1.85918E-06	91.36847479	-3.7118E-06	2.29931E-06	1.098482168	1.90395E-06	-4.15849E-06
618	97.08896185	1.29704E-06	1.19187E-05	94.94171481	-1.23511E-06	9.0646E-06	2.147247042	2.53215E-06	2.85412E-06
619	101.7421386	-3.02294E-05	-5.57984E-06	98.4788973	-3.64533E-05	8.81964E-07	3.263241282	6.22395E-06	-6.46181E-06
620	106.385326	3.20137E-05	6.03151E-06	101.9595859	2.81963E-05	6.80407E-06	4.425740094	3.81742E-06	-7.72559E-07
621	110.9790385	1.58697E-05	4.86273E-05	105.3678247	7.94974E-06	5.18973E-05	5.61121377	7.91994E-06	-3.26998E-06
622	115.4796358	9.76439E-06	-9.13338E-07	108.6844818	6.91051E-06	-1.60359E-06	6.795153992	2.85388E-06	6.90251E-07
623	119.8466132	-3.79767E-05	-5.08259E-05	111.893904	-4.1014E-05	-4.95496E-05	7.952709255	3.03727E-06	-1.2763E-06
624	124.04112	6.99103E-06	1.28855E-05	114.9822036	-3.86772E-06	9.61709E-06	9.058916371	1.08588E-05	3.26843E-06
625	128.0251427	2.48887E-05	-3.2291E-06	117.934591	2.33244E-05	-2.66264E-06	10.09055164	1.56436E-06	-5.66456E-07
626	131.7652377	2.53678E-05	4.54215E-05	120.7394063	2.96745E-05	4.76572E-05	11.02583133	-4.30671E-06	-2.23573E-06
627	135.2310602	3.43136E-05	-2.38972E-05	123.3854088	3.58744E-05	-2.68274E-05	11.84565136	-1.56078E-06	2.93018E-06
628	138.3973015	3.94519E-05	1.36768E-05	125.8633037	3.69594E-05	5.8608E-06	12.53399778	2.49255E-06	7.81599E-06
629	141.242391	1.9765E-05	-2.48849E-05	128.1641248	1.68696E-05	-3.35213E-05	13.07826618	2.89543E-06	8.63641E-06
630	143.752018	1.30056E-05	-3.05796E-05	130.2827966	2.90252E-06	-2.63214E-05	13.46922141	1.01031E-05	-4.2582E-06
631	145.9140489	6.94597E-05	-3.19229E-06	132.2125839	7.01894E-05	8.64084E-07	13.70146505	-7.29741E-07	-4.05638E-06
632	147.7234582	5.18011E-05	7.76616E-07	133.9500848	5.08887E-05	1.27017E-06	13.77337336	9.12408E-07	-4.93552E-07
633	149.1802786	-1.77378E-06	1.25229E-05	135.4937482	-3.51074E-06	1.3729E-05	13.68653043	1.73696E-06	-1.20615E-06
634	150.2881956	3.01851E-05	5.14804E-06	136.8421804	3.81033E-05	2.89979E-06	13.44601521	-7.91811E-06	2.24825E-06
635	151.0564693	-5.55545E-05	1.6187E-05	137.9963372	-5.6735E-05	1.25608E-05	13.06013216	1.18055E-06	3.62626E-06
636	151.4971695	-1.67044E-05	-1.36844E-05	138.9570404	-1.80192E-05	-1.46594E-05	12.5401291	1.31482E-06	9.74999E-07
637	151.6271494	-3.1824E-05	-0.000136229	139.7283202	-2.52457E-05	-0.00013838	11.89882923	-6.5783E-06	2.1508E-06
638	151.4661058	7.62864E-05	2.27564E-05	140.3141596	7.95219E-05	1.83861E-05	11.15194626	-3.23554E-06	4.37035E-06
639	151.0368818	-2.97974E-05	-1.7231E-05	140.7204387	-3.62091E-05	-2.31772E-05	10.31644307	6.4117E-06	5.94613E-06
640	150.3648702	-3.55334E-05	-1.30497E-05	140.9543368	-3.56115E-05	-1.08283E-05	9.410533378	7.81519E-08	-2.22133E-06
641	149.476396	-1.99814E-05	6.19777E-05	141.0231792	-2.28456E-05	6.58707E-05	8.453216732	2.86423E-06	-3.89309E-06
642	148.4001889	-7.47328E-05	-4.39979E-05	140.936458	-6.84407E-05	-4.76922E-05	7.463730917	-6.29207E-06	3.69423E-06
643	147.1662778	4.75445E-05	-2.8894E-05	140.7051602	4.25246E-05	-2.99845E-05	6.461117658	5.01994E-06	1.0905E-06
644	145.8036881	4.41205E-06	-3.42918E-06	140.3400018	4.49023E-06	-8.8241E-07	5.463686353	-7.81755E-08	-2.54677E-06
645	144.3420026	4.7144E-05	-7.27426E-06	139.853409	4.94625E-05	-2.36319E-06	4.488593638	-2.31853E-06	-4.91107E-06
646	142.8104765	1.07082E-05	6.3331E-05	139.259506	1.16007E-05	6.14934E-05	3.550970548	-8.9246E-07	1.83761E-06
647	141.2364639	4.25847E-05	-3.87091E-05	138.5725368	3.97847E-05	-3.89545E-05	2.663927103	2.79999E-06	2.45437E-07
648	139.6443305	-1.90574E-05	-7.07201E-06	137.8065149	-1.8148E-05	-9.48466E-06	1.837815647	-9.09359E-07	2.41265E-06
649	138.0583652	-2.35656E-06	2.27546E-05	136.9786651	-5.25295E-06	3.06285E-05	1.079700023	2.89639E-06	-7.87396E-06
650	136.4973732	-4.88136E-06	4.82598E-06	136.1043156	-2.21282E-07	-3.56375E-07	0.393057621	-4.66008E-06	5.18236E-06
651	134.9784329	-4.33194E-07	3.2238E-06	135.2004863	5.85277E-09	8.61849E-06	-0.222053379	-4.39047E-07	-5.3947E-06
652	133.5149209	2.98078E-05	8.52677E-06	134.2846926	3.12682E-05	7.45967E-06	-0.769771709	-1.46036E-06	1.0671E-06
653	132.1153808	5.74181E-05	-3.25623E-05	133.3732243	5.93772E-05	-3.03629E-05	-1.257843542	-1.95905E-06	-2.19947E-06
654	130.7873036	-1.1855E-05	7.86935E-06	132.485158	-9.73465E-06	1.12818E-05	-1.697854478	-2.12038E-06	-3.41245E-06
655	129.5303806	-4.43237E-05	-1.15876E-05	131.6346061	-4.521E-05	-1.09013E-05	-2.104225525	8.86339E-07	-6.86301E-07
656	128.3456757	-1.30749E-05	-6.23988E-06	130.8403357	-9.99904E-06	-9.04812E-06	-2.494660082	-3.07584E-06	2.80824E-06
657	127.2280846	-5.57962E-06	6.14722E-05	130.1169998	-1.12365E-05	5.6179E-05	-2.888915157	5.65684E-06	5.29323E-06
658	126.1708857	5.57959E-06	-2.92891E-05	129.4789483	8.3175E-06	-3.3807E-05	-3.308062536	-2.73791E-06	4.5179E-06
659	125.1665443	-4.30516E-05	-3.65749E-06	128.9402004	-4.64799E-05	-3.66757E-06	-3.773656131	3.4283E-06	1.00886E-08
660	124.2062632	1.09518E-06	7.7442E-06	128.5130766	5.2842E-07	1.00176E-05	-4.306813373	5.66758E-07	-2.27337E-06
661	123.2792737	4.33087E-05	9.47895E-06	128.2065721	3.9966E-05	1.93257E-05	-4.927298346	3.34268E-06	-9.84674E-06
662	122.3765844	5.78819E-06	8.17089E-06	128.0289844	1.98211E-06	1.30555E-05	-5.652399966	3.80608E-06	-4.88457E-06
663	121.4896659	-4.14764E-05	-1.14698E-05	127.9861553	-5.18431E-05	-1.24555E-05	-6.496489348	1.03668E-05	9.85671E-07
664	120.6111406	2.27361E-06	-7.97499E-06	128.0808855	-8.5462E-07	-7.82779E-06	-7.469744996	3.12823E-06	-1.47196E-07
665	119.7360739	2.5216E-05	-7.90574E-06	128.3138015	1.97456E-05	-1.25623E-06	-8.5777276	5.47036E-06	-6.64951E-06
666	118.8624043	1.42475E-05	-6.7196E-05	128.683664	5.99045E-06	-5.62801E-05	-9.821259694	8.25703E-06	-1.09159E-05
667	117.9889024	-2.23846E-05	-9.54218E-05	129.1850407	-3.50783E-05	-9.62475E-05	-11.19613828	1.26937E-05	8.2575E-07
668	117.1174691	2.15152E-05	1.28494E-05	129.8098682	1.77526E-05	7.89807E-06	-12.69239908	3.76261E-06	4.95133E-06
669	116.2540311	2.55217E-05	-5.12181E-05	130.5498698	2.21417E-05	-4.33225E-05	-14.29583877	3.38005E-06	-7.89563E-06
670	115.4062112	-5.27213E-05	-2.42232E-05	131.3934584	-4.79598E-05	-2.23699E-05	-15.9872472	-4.76155E-06	-1.85329E-06
671	114.5815864	-1.1968E-05	8.91295E-05	132.3253037	-7.07756E-06	9.44147E-05	-17.74371733	-4.89042E-06	-5.28518E-06
672	113.7916801	8.64551E-06	-5.29825E-06	133.3308833	4.02495E-07	-2.04217E-06	-19.53920318	8.24302E-06	-3.25608E-06
673	113.0489778	7.71431E-06	-5.97553E-05	134.3944938	9.09294E-06	-6.86736E-05	-21.34551605	-1.37862E-06	8.91825E-06
674	112.3657597	-8.66178E-07	-1.4147E-05	135.4986567	-2.21351E-06	-1.06058E-05	-23.13289697	1.34733E-06	-3.54112E-06
675	111.7541292	2.62303E-05	-1.91807E-05	136.6256957	2.85677E-05	-2.44866E-05	-24.8715665	-2.33745E-06	5.30587E-06
676	111.224397	-4.46687E-06	-4.07088E-06	137.7564965	-1.29871E-06	-7.58297E-06	-26.53209949	-3.16816E-06	3.51209E-06
677	110.7883816	-2.37933E-06	6.55532E-05	138.8758397	-4.49399E-06	7.77819E-05	-28.08745815	2.11466E-06	-1.22287E-05
678	110.4530689	1.09214E-06	2.72888E-05	139.965811	-9.45617E-06	2.0576E-05	-29.51274206	1.05483E-05	6.71282E-06
679	110.2238744	-1.9205E-05	1.70013E-05	141.0101454	-2.413E-05	1.59697E-05	-30.78627102	4.92494E-06	1.03165E-06
680	110.1023585	8.02037E-06	-1.01622E-05	141.9932904	4.22788E-06	-5.71981E-06	-31.89093185	3.79249E-06	-4.44241E-06
681	110.0879842	8.46418E-06	-7.48043E-07	142.9018249	2.416E-06	3.66288E-06	-32.81384069	6.04818E-06	-4.41092E-06
682	110.1751991	-4.15282E-05	-1.78425E-05	143.7222531	-3.56789E-05	-1.96065E-05	-33.54705409	-5.84936E-06	1.76403E-06
683	110.3555604	-1.93307E-05	2.60937E-05	144.4424961	-2.09703E-05	2.65064E-05	-34.08693571	1.63956E-06	-4.1275E-07
684	110.6169735	8.23514E-06	9.03317E-05	145.0529388	8.06895E-06	9.45471E-05	-34.43596522	1.66187E-07	-4.21538E-06
685	110.9419205	5.32156E-06	-5.57332E-05	145.5418121	1.52686E-05	-6.42611E-05	-34.59989152	-9.94706E-06	8.52791E-06
686	111.3124573	7.50122E-05	-2.64973E-05	145.9018203	8.05546E-05	-1.21488E-05	-34.58936298	-5.5424E-06	-1.43485E-05
687	111.7044543	9.17341E-06	6.85331E-06	146.1227369	1.78484E-05	7.20779E-07	-34.41828252	-8.67499E-06	6.13253E-06
688	112.0946464	7.5743E-05	3.06413E-05	146.1982603	7.44669E-05	3.33292E-05	-34.10361398	1.27612E-06	-2.68782E-06
689	112.4547852	-4.01235E-05	3.65734E-05	146.11901	-3.90739E-05	3.02383E-05	-33.66422475	-1.04962E-06	6.3351E-06
690	112.7581376	4.53199E-05	-6.29315E-05	145.8786242	4.98435E-05	-7.06224E-05	-33.12048656	-4.5236E-06	7.69096E-06
691	112.9767516	-1.15765E-05	4.28023E-05	145.4700754	-1.64382E-05	4.50124E-05	-32.49332385	4.86167E-06	-2.21012E-06
692	113.0814033	-5.57177E-05	1.68464E-05	144.8849218	-4.62074E-05	2.15631E-05	-31.80351845	-9.51023E-06	-4.71668E-06
693	113.0460894	-4.04886E-05	7.93491E-06	144.1168711	-3.61208E-05	1.27848E-05	-31.07078162	-4.36771E-06	-4.84994E-06
694	112.8452588	8.34349E-06	-3.91767E-05	143.1589482	3.72923E-06	-3.47049E-05	-30.31368939	4.61426E-06	-4.47174E-06
695	112.4552479	7.73115E-06	-2.66725E-05	142.0036549	8.0725E-06	-2.47522E-05	-29.54840705	-3.41349E-07	-1.92027E-06
696	111.8567681	-2.07068E-05	4.30869E-05	140.6462501	-1.87047E-05	4.34758E-05	-28.78948205	-2.00214E-06	-3.88893E-07
697	111.0313842	4.37377E-05	1.80556E-05	139.079825	4.82398E-05	1.43774E-05	-28.04844079	-4.50209E-06	3.67825E-06
698	109.9663098	5.67885E-05	-3.0123E-05	137.3010453	4.856E-05	-2.43143E-05	-27.33473546	8.22856E-06	-5.80862E-06
699	108.650946	1.4496E-05	-4.7392E-07	135.3059008	1.00098E-05	-3.47835E-06	-26.65495481	4.48618E-06	3.00443E-06
700	107.0797696	-2.91219E-05	4.20804E-05	133.0932883	-1.74547E-05	5.28855E-05	-26.01351866	-1.16672E-05	-1.08051E-05
701	105.2500306	4.03718E-05	-8.59888E-07	130.6627619	2.94643E-05	3.69128E-06	-25.41273134	1.09075E-05	-4.55117E-06
702	103.1641177	-4.5555E-06	-6.69236E-06	128.0170449	2.29958E-06	-6.02609E-06	-24.85292725	-6.85508E-06	-6.66264E-07
703	100.8257043	3.66161E-06	1.12163E-05	125.1586142	8.03187E-06	4.00215E-06	-24.3329099	-4.37026E-06	7.21413E-06
704	98.24527144	-1.11011E-06	2.74196E-06	122.0952191	3.50565E-06	-2.90766E-06	-23.84994766	-4.61576E-06	5.64961E-06
705	95.43405897	-1.22032E-05	5.15307E-05	118.8341707	-4.03865E-06	5.52881E-05	-23.40011174	-8.16454E-06	-3.75737E-06
706	92.40665208	-1.26296E-05	-2.9637E-05	115.3854194	-1.23235E-05	-2.79292E-05	-22.97876736	-3.06052E-07	-1.7078E-06
707	89.18106474	-2.5731E-05	-2.13094E-07	111.7611079	-1.79396E-05	-5.80179E-08	-22.58004321	-7.79146E-06	-1.55076E-07
708	85.77752104	9.86916E-06	4.79308E-06	107.9749999	8.16612E-06	7.8261E-06	-22.1974789	1.70304E-06	-3.03302E-06
709	82.21787926	5.88062E-06	-3.99698E-05	104.0414762	4.24591E-06	-4.06946E-05	-21.82359696	1.63471E-06	7.2483E-07
710	78.52749666	-6.35652E-05	-1.3486E-05	99.97792765	-5.86772E-05	-1.3138E-05	-21.45043099	-4.88804E-06	-3.48011E-07
711	74.73144209	-4.67122E-05	-2.65138E-05	95.80033558	-5.48311E-05	-2.90908E-05	-21.06889349	8.11882E-06	2.57706E-06
712	70.85597758	2.05645E-05	-1.81203E-05	91.52518228	2.2739E-05	-1.6339E-05	-20.6692047	-2.17454E-06	-1.78123E-06
713	66.93078699	-3.31862E-05	-3.48652E-05	87.17175902	-3.79423E-05	-3.60135E-05	-20.24097204	4.75604E-06	1.14833E-06
714	62.98431382	2.72991E-05	-5.41179E-05	82.75745325	3.36029E-05	-4.38878E-05	-19.77313944	-6.30382E-06	-1.02301E-05
715	59.04537685	-3.34222E-05	4.95478E-05	78.29958247	-3.12713E-05	4.42918E-05	-19.25420562	-2.15095E-06	5.25598E-06
716	55.14352224	1.04295E-05	5.77592E-06	73.81599317	8.27215E-06	5.32977E-06	-18.67247094	2.1573E-06	4.46148E-07
717	51.30711962	4.02946E-05	-1.93815E-05	69.32365074	3.18936E-05	-2.11059E-05	-18.01653113	8.40099E-06	1.7244E-06
718	47.56316983	3.11443E-05	4.46209E-05	64.83880734	3.28411E-05	4.85436E-05	-17.27563751	-1.69677E-06	-3.9227E-06
719	43.93830479	-4.01268E-06	-1.51331E-05	60.37828907	-9.12847E-06	-1.3197E-05	-16.43998429	5.11579E-06	-1.93609E-06
720	40.45670702	1.8769E-05	2.04235E-05	55.95828039	9.50997E-06	1.6743E-05	-15.50157337	9.259E-06	3.68052E-06
721	37.13916036	4.40554E-05	1.60325E-05	51.59355723	4.49991E-05	4.61932E-06	-14.45439687	-9.43685E-07	1.14131E-05
722	34.0043977	1.27154E-05	3.99058E-05	47.299524	1.38939E-05	3.76576E-05	-13.2951263	-1.1785E-06	2.24818E-06
723	31.06795751	-4.73457E-05	1.73134E-06	43.09139099	-4.72214E-05	5.39868E-06	-12.02343348	-1.24323E-07	-3.66733E-06
724	28.3397481	2.7168E-05	2.62707E-06	38.98219034	2.69715E-05	1.96012E-06	-10.64244225	1.96425E-07	6.66951E-07
725	25.82816209	-4.14845E-05	1.51565E-05	34.98713395	-3.58105E-05	1.35566E-05	-9.158971854	-5.67406E-06	1.59992E-06
726	23.53591274	7.86964E-06	4.60805E-05	31.11935985	5.82386E-06	4.66006E-05	-7.58344711	2.04578E-06	-5.20141E-07
727	21.46149482	-3.6003E-06	4.32136E-05	27.3916217	-7.20322E-06	3.53061E-05	-5.930126877	3.60292E-06	7.90752E-06
728	19.60007838	2.4659E-05	3.30504E-05	23.81678403	1.67234E-05	3.53079E-05	-4.216705654	7.9356E-06	-2.25748E-06
729	17.94098196	-1.48069E-05	2.43388E-06	20.40509985	-8.1703E-06	-2.02958E-06	-2.464117885	-6.63657E-06	4.46346E-06
730	16.47218907	3.89621E-07	6.40814E-06	17.16788951	4.73237E-06	7.15317E-06	-0.695700441	-4.34275E-06	-7.45025E-07
731	15.17705543	3.2165E-05	-7.27043E-05	14.11434349	3.19986E-05	-7.17938E-05	1.062711943	1.66364E-07	-9.10433E-07
732	14.03687432	-7.08864E-05	2.61214E-05	11.25254929	-6.90745E-05	2.31933E-05	2.784325031	-1.81191E-06	2.92811E-06
733	13.02965268	-1.61262E-05	-3.90987E-05	8.587818668	-1.74048E-05	-4.19767E-05	4.441834007	1.27868E-06	2.87798E-06
734	12.13443252	-9.82688E-06	8.2176E-07	6.126575536	-1.48203E-05	2.48048E-06	6.007856982	4.99338E-06	-1.65872E-06
735	11.32769854	-3.8541E-06	-2.94176E-05	3.871179142	-3.96081E-06	-3.15151E-05	7.456519397	1.0671E-07	2.09752E-06
736	10.58545661	-1.66392E-05	-9.22227E-06	1.821945931	-1.45888E-05	-6.38201E-06	8.763510679	-2.0504E-06	-2.84026E-06
737	9.885535023	2.58452E-05	1.28476E-05	-0.022348129	3.14227E-05	1.23032E-05	9.907883152	-5.57748E-06	5.44461E-07
738	9.206044321	-4.32026E-06	5.24626E-05	-1.665210306	-8.70589E-06	5.60109E-05	10.87125463	4.38563E-06	-3.54829E-06
739	8.52811553	-1.4677E-05	1.38398E-05	-3.111535777	-1.14922E-05	1.6838E-05	11.63965131	-3.18483E-06	-2.9982E-06
740	7.834034426	-1.95748E-05	-1.35402E-05	-4.369016973	-1.92819E-05	-1.59326E-05	12.2030514	-2.92887E-07	2.3924E-06
741	7.109209577	6.64374E-06	1.88844E-05	-5.44705156	7.09322E-06	1.40082E-05	12.55626114	-4.49479E-07	4.87614E-06
742	6.339676716	5.34361E-05	-3.07439E-05	-6.358623415	4.78036E-05	-3.48807E-05	12.69830013	5.63246E-06	4.13684E-06
743	5.518506163	-1.68764E-05	-3.10235E-05	-7.114147481	-1.56205E-05	-3.99128E-05	12.63265364	-1.25593E-06	8.88936E-06
744	4.63844482	2.57701E-05	4.91139E-05	-7.729044609	3.01647E-05	4.338E-05	12.36748943	-4.39461E-06	5.73395E-06
745	3.695276034	-2.24057E-05	1.44926E-05	-8.219043012	-2.67661E-05	1.37422E-05	11.91431905	4.36038E-06	7.50442E-07
746	2.687977108	-3.79671E-05	1.39748E-05	-8.600329779	-4.45875E-05	1.28441E-05	11.28830689	6.62041E-06	1.13077E-06
747	1.618905067	3.31333E-06	4.07118E-05	-8.888293192	3.77311E-06	3.38908E-05	10.50719826	-4.59782E-07	6.82096E-06
748	0.489705818	1.13709E-05	-1.20907E-05	-9.101296716	1.27215E-05	-4.37316E-06	9.591002534	-1.3506E-06	-7.71757E-06
749	-0.69403442	-4.56146E-06	-2.45475E-05	-9.25533514	-6.51312E-06	-2.27938E-05	8.561300721	1.95165E-06	-1.75368E-06
750	-1.925998743	-2.19074E-05	4.16489E-05	-9.366560281	-1.85127E-05	4.46963E-05	7.440561538	-3.39472E-06	-3.04739E-06
751	-3.199391912	-8.60194E-05	-4.69413E-05	-9.450590143	-8.28714E-05	-4.6E-05	6.251198231	-3.14802E-06	-9.41281E-07
752	-4.506024231	9.73593E-06	-2.79234E-05	-9.521988734	1.40143E-05	-3.11812E-05	5.015964503	-4.27838E-06	3.25777E-06
753	-5.83799345	1.21423E-05	-1.1961E-05	-9.594471647	1.2467E-05	-1.32424E-05	3.756478197	-3.24661E-07	1.28138E-06
754	-7.187437139	6.63637E-05	1.4239E-06	-9.681028037	6.50969E-05	9.51771E-06	2.493590898	1.26679E-06	-8.0938E-06
755	-8.544305444	1.86644E-05	-8.07186E-06	-9.791325178	4.7885E-06	-1.16628E-05	1.247019734	1.38759E-05	3.59095E-06
756	-9.90148263	-3.09782E-05	-3.43054E-05	-9.936545126	-3.0481E-05	-3.97898E-05	0.035062496	-4.97201E-07	5.48436E-06
757	-11.24895721	1.68469E-06	2.98646E-06	-10.12345248	1.1484E-06	3.45916E-06	-1.125504735	5.36299E-07	-4.72699E-07
758	-12.57811928	1.90783E-05	5.7216E-06	-10.35939246	1.60408E-05	3.48869E-06	-2.218726824	3.03753E-06	2.2329E-06
759	-13.88005136	2.00159E-07	9.83404E-06	-10.65011217	-5.01443E-06	8.77887E-06	-3.229939191	5.21459E-06	1.05516E-06
760	-15.14460262	-1.84492E-05	-7.08624E-05	-10.99889054	-2.38689E-05	-6.67732E-05	-4.145712086	5.41974E-06	-4.08919E-06
761	-16.36087391	-1.08469E-05	4.37998E-05	-11.40783527	-1.38471E-05	3.61703E-05	-4.953038647	3.0002E-06	7.62952E-06
762	-17.51942885	-4.51792E-05	-4.89722E-05	-11.87975032	-4.14326E-05	-5.04942E-05	-5.639678533	-3.74661E-06	1.52194E-06
763	-18.60768582	-5.90595E-05	-8.13969E-05	-12.41370732	-6.74284E-05	-8.89666E-05	-6.193978504	8.36897E-06	7.56963E-06
764	-19.61378813	8.38408E-06	3.30853E-05	-13.009135	-2.33622E-06	4.24727E-05	-6.604653132	1.07203E-05	-9.38737E-06
765	-20.52589907	-2.67878E-05	3.31038E-06	-13.66451164	-2.37749E-05	2.08178E-06	-6.86138743	-3.01293E-06	1.2286E-06
766	-21.33125094	4.58236E-05	-1.06376E-05	-14.37679634	4.38307E-05	-1.1481E-05	-6.954454593	1.99285E-06	8.43377E-07
767	-22.01635029	1.22848E-05	7.91357E-06	-15.14086652	9.33018E-06	-8.9854E-07	-6.875483773	2.95465E-06	8.81211E-06
768	-22.57078312	3.74081E-08	9.02384E-05	-15.95324095	-3.86806E-06	9.50712E-05	-6.617542171	3.90546E-06	-4.83283E-06
769	-22.98287451	1.1678E-05	-6.12083E-05	-16.80707342	1.28676E-05	-6.17792E-05	-6.175801097	-1.18956E-06	5.7083E-07
770	-23.24323654	2.38464E-05	4.50255E-06	-17.69529015	1.31715E-05	-2.0981E-06	-5.547946393	1.06749E-05	6.60065E-06
771	-23.34333853	-2.92667E-05	-1.14052E-05	-18.60856835	-2.86224E-05	-1.35227E-05	-4.734770181	-6.44346E-07	2.11747E-06
